loc,v(g),ev(g),iv(g),v,l,d,i,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,Label
21,4,1,1,275.1,0.06,16.55,16.63,252.87,17,0,2,0,13,11,32,28,7,0
20,1,1,1,151.24,0.14,7.11,21.27,59.75,6,0,4,0,8,9,21,16,1,0
33,10,5,4,505.23,0.03,31.91,15.83,895.64,28,0,3,0,18,11,65,39,19,0
26,4,1,4,330.69,0.09,11.11,29.76,204.13,18,0,6,0,16,18,40,25,5,0
23,7,5,4,413.68,0.05,21.82,18.96,501.42,19,0,2,0,16,11,57,30,13,0
83,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
26,5,1,1,233.83,0.1,10.05,23.28,130.5,18,0,5,1,13,11,34,17,6,0
19,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
19,6,6,1,284.27,0.04,23.33,12.18,368.5,16,0,3,0,15,9,34,28,11,0
27,6,1,1,427.87,0.03,32.67,13.1,776.51,22,2,1,0,14,6,71,28,10,0
89,18,18,8,1989.77,0.03,38.63,51.51,4269.7,67,0,6,14,18,24,266,103,33,0
20,4,1,2,394.84,0.07,14.58,27.07,319.89,18,0,0,0,14,12,59,25,6,0
13,2,1,2,220.92,0.15,6.56,33.66,80.54,11,0,0,0,10,16,26,21,3,0
7,1,1,1,79.95,0.27,3.75,21.32,16.66,5,0,0,0,6,8,11,10,1,0
6,1,1,1,64.53,0.5,2,32.25,7.17,3,0,1,0,4,8,10,8,1,0
10,1,1,1,167.59,0.33,3.08,54.47,28.65,5,0,3,0,4,13,21,20,1,0
36,8,1,7,352.58,0.09,10.55,33.43,206.56,33,0,0,0,8,11,54,29,15,0
23,9,9,3,408.92,0.03,30,13.63,681.53,15,2,3,0,18,9,56,30,17,0
26,10,10,5,520,0.04,27.04,19.23,781.11,18,2,3,0,19,13,67,37,19,0
25,9,9,4,461.25,0.04,26.25,17.57,672.65,17,2,3,0,18,12,59,35,17,0
24,7,6,3,317.29,0.04,22.5,14.1,396.61,15,3,3,0,18,10,41,25,13,0
27,9,9,4,466.15,0.04,26.25,17.76,679.81,17,3,4,0,18,12,60,35,17,0
44,10,6,6,596.06,0.05,19.23,31,636.7,34,3,4,0,18,22,65,47,19,0
12,2,1,2,240.37,0.22,4.6,52.25,61.43,10,0,0,0,8,20,27,23,3,0
9,2,1,1,70.31,0.29,3.5,20.09,13.67,6,0,0,0,7,6,13,6,3,0
17,3,3,1,200.67,0.1,9.6,20.9,107.03,12,0,1,0,12,10,29,16,5,0
92,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
47,6,1,1,558.77,0.02,40.07,13.94,1243.93,26,7,11,0,11,7,83,51,11,0
24,4,1,3,332.84,0.09,10.66,31.23,197.05,20,0,1,1,11,16,39,31,7,0
22,4,1,2,237.74,0.12,8.4,28.3,110.95,18,0,2,0,12,15,29,21,7,0
18,5,5,3,116.76,0.17,6,19.46,38.92,14,0,2,0,9,9,16,12,9,0
26,8,4,6,366.8,0.06,15.65,23.43,318.99,20,1,3,0,11,13,43,37,15,0
20,3,1,2,271.87,0.07,13.5,20.14,203.9,15,0,3,0,9,10,34,30,5,0
60,13,1,5,670.9,0.05,20.63,32.52,768.99,51,3,4,0,14,19,77,56,22,0
27,8,1,2,314.93,0.09,11.73,26.84,205.29,23,0,2,0,11,15,35,32,15,0
21,5,1,4,342.35,0.08,13.2,25.94,251.06,18,0,1,0,12,15,39,33,9,0
9,1,1,1,68.11,0.31,3.21,21.19,12.16,4,0,1,0,5,7,10,9,1,0
11,3,3,3,187.3,0.14,7,26.76,72.84,8,0,1,0,11,11,28,14,5,0
14,5,5,1,310.1,0.06,17.19,18.04,296.1,10,0,2,0,11,8,48,25,9,0
9,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
85,7,7,2,408.94,0.04,23.86,17.14,542.15,25,16,40,0,15,11,52,35,13,0
17,4,1,1,133.44,0.08,11.79,11.32,87.37,9,4,1,0,11,7,17,15,7,0
17,6,3,2,272.32,0.05,21.12,12.89,319.6,13,0,1,0,13,8,36,26,11,0
22,3,1,3,277.33,0.1,10.5,26.41,161.77,10,4,4,1,13,13,38,21,5,0
18,2,1,2,321.08,0.06,16.8,19.11,299.67,12,0,4,0,12,10,44,28,3,0
15,3,1,3,233.83,0.1,10.05,23.28,130.5,10,1,2,0,13,11,34,17,5,0
129,15,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
13,2,1,2,200.67,0.1,9.6,20.9,107.03,9,0,2,0,12,10,29,16,3,0
16,3,3,2,294.41,0.09,11.5,25.6,188.1,11,0,3,0,15,15,37,23,5,0
6,1,1,1,38.77,0.25,4,9.69,8.62,3,0,1,0,4,2,11,4,1,0
12,2,1,2,146.95,0.25,4.04,36.39,32.97,10,0,0,0,7,13,19,15,3,0
4,1,1,1,30.88,0.2,5,6.18,8.58,2,0,0,0,5,2,7,4,1,0
7,1,1,1,15.51,0.5,2,7.75,1.72,2,0,3,0,4,2,4,2,1,0
10,1,1,1,236,0.15,6.59,35.81,86.41,10,0,0,0,5,11,30,29,1,0
7,1,1,1,89.62,0.22,4.5,19.92,22.41,5,0,0,0,6,6,16,9,1,0
4,1,1,1,4.75,0,0,0,0,1,0,0,1,3,0,3,0,1,0
7,1,1,1,74.96,0.13,8,9.37,33.32,5,0,0,0,4,2,21,8,1,0
113,19,8,15,1845.54,0.03,34.59,53.35,3546.9,89,0,22,0,18,32,204,123,37,0
7,1,1,1,112.59,0.23,4.4,25.59,27.52,4,0,1,0,8,10,16,11,1,0
26,1,1,1,280.21,0.04,25.38,11.04,395.02,15,0,7,0,7,4,52,29,1,0
8,1,1,1,38.77,0.25,4,9.69,8.62,5,0,0,0,4,2,11,4,1,0
6,1,1,1,20.68,0.5,2,10.34,2.3,2,0,1,0,4,2,6,2,1,0
7,1,1,1,20.68,0.5,2,10.34,2.3,3,0,1,0,4,2,6,2,1,0
9,1,1,1,38.77,0.25,4,9.69,8.62,5,0,1,0,4,2,11,4,1,0
6,1,1,1,20.68,0.5,2,10.34,2.3,3,0,1,0,4,2,6,2,1,0
17,2,1,2,147.16,0.14,7.2,20.44,58.86,10,1,4,0,12,10,21,12,3,0
25,2,1,2,238.42,0.09,11.23,21.24,148.71,13,3,6,0,13,11,33,19,3,0
36,4,1,3,370,0.07,14,26.43,287.78,26,0,7,0,16,16,46,28,7,0
16,2,1,1,142.7,0.1,9.63,14.83,76.31,8,0,5,0,14,8,21,11,3,0
6,1,1,1,8,0.67,1.5,5.33,0.67,2,1,1,0,3,1,3,1,1,0
33,5,5,3,430.86,0.06,15.58,27.65,373.01,21,2,5,0,17,18,51,33,9,0
17,2,1,2,133.98,0.15,6.72,19.93,50.04,9,3,3,0,11,9,20,11,3,0
17,3,3,2,185.75,0.1,9.55,19.46,98.51,9,3,3,0,14,11,25,15,5,0
27,2,1,2,285,0.16,6.14,46.44,97.16,16,4,5,0,10,22,30,27,3,0
21,4,4,1,209.59,0.07,14.88,14.09,173.21,16,0,3,0,14,8,30,17,7,0
18,3,1,2,199.65,0.04,23.8,8.39,263.99,13,0,2,0,14,5,30,17,5,0
20,3,1,1,205.13,0.07,14.44,14.2,164.61,15,0,3,0,13,9,26,20,5,0
75,9,6,3,862.57,0.03,34.74,24.83,1664.6,54,8,6,3,22,19,101,60,17,0
19,3,1,2,199.65,0.04,23.8,8.39,263.99,13,0,3,0,14,5,30,17,5,0
23,3,3,2,286.62,0.06,16.36,17.52,260.56,18,0,3,0,18,11,39,20,5,0
49,7,5,2,598.26,0.05,20.5,29.18,681.36,35,3,6,1,19,19,73,41,13,0
13,2,1,2,151.24,0.08,12,12.6,100.82,8,0,3,0,12,5,27,10,3,0
12,2,1,2,108,0.1,10.5,10.29,63,7,0,2,0,12,4,20,7,3,0
62,7,4,5,780.7,0.06,16.81,46.44,729.1,36,12,6,3,15,29,78,65,13,0
113,33,33,17,1906.75,0.02,44,43.34,4660.95,64,19,20,4,24,39,176,143,59,0
22,2,1,2,206.44,0.15,6.46,31.95,74.11,13,0,4,0,8,13,26,21,3,0
22,5,3,3,218.26,0.07,13.36,16.32,162.04,15,1,2,1,14,11,26,21,9,0
60,7,6,4,889.35,0.05,21.35,41.66,1054.68,37,8,11,0,15,26,92,74,13,0
93,11,9,6,1475.07,0.04,25.06,58.85,2053.96,58,17,11,3,17,39,139,115,21,0
40,6,4,4,659.92,0.06,16.5,40,604.93,30,3,4,1,15,25,69,55,11,0
80,13,6,6,1385.21,0.03,32.85,42.16,2528.37,61,1,10,4,21,31,146,97,25,0
57,14,12,6,877.63,0.03,29.92,29.33,1458.81,40,6,5,0,22,25,90,68,27,0
64,11,8,5,1111.8,0.03,28.83,38.57,1780.58,48,2,6,4,22,29,120,76,21,0
8,2,1,1,49.83,0.17,5.83,8.54,16.14,4,1,1,0,7,3,10,5,3,0
55,17,16,16,755.81,0.05,18.75,40.31,787.3,26,20,6,1,15,24,83,60,33,0
55,17,16,16,750.53,0.05,18.75,40.03,781.8,25,20,7,1,15,24,82,60,33,0
8,4,4,3,100,0.17,5.79,17.28,32.14,5,0,1,0,9,7,16,9,7,0
8,4,4,3,104,0.17,5.79,17.98,33.43,6,0,0,0,9,7,17,9,7,0
15,5,5,4,134.89,0.16,6.19,21.8,46.37,13,0,0,0,9,8,22,11,9,0
11,4,4,3,95.18,0.19,5.33,17.85,28.2,9,0,0,0,8,6,17,8,7,0
12,4,4,3,116,0.17,5.79,20.05,37.29,10,0,0,0,9,7,20,9,7,0
12,4,4,3,112,0.17,5.79,19.36,36,10,0,0,0,9,7,19,9,7,0
7,3,3,2,82.04,0.19,5.25,15.63,23.93,4,0,1,0,9,6,14,7,5,0
12,3,3,2,89.86,0.19,5.25,17.12,26.21,10,0,0,0,9,6,16,7,5,0
8,4,4,3,104,0.17,5.79,17.98,33.43,5,0,1,0,9,7,17,9,7,0
11,3,3,1,94.01,0.11,9.17,10.26,47.88,6,0,1,0,11,6,13,10,5,0
7,3,3,2,66.61,0.21,4.8,13.88,17.76,4,0,1,0,8,5,12,6,5,0
7,2,1,1,53.77,0.29,3.5,15.36,10.46,4,0,1,0,7,5,10,5,3,0
12,4,4,3,95.18,0.19,5.33,17.85,28.2,10,0,0,0,8,6,17,8,7,0
48,16,16,15,610.5,0.06,17.5,34.89,593.54,24,17,4,1,14,20,70,50,31,0
46,4,3,3,691.12,0.05,20.9,33.07,802.31,35,1,4,0,17,24,70,59,7,0
22,2,1,1,269.34,0.13,8,33.67,119.71,17,0,2,0,10,15,34,24,3,0
7,1,1,1,25.27,0.38,2.67,9.47,3.74,4,0,1,0,4,3,5,4,1,0
85,11,1,11,1710.13,0.04,23.67,72.26,2248.51,57,6,17,2,13,39,158,142,21,0
55,4,1,3,676.53,0.06,16,42.28,601.36,22,12,19,0,13,26,64,64,7,0
76,9,1,9,1448.6,0.05,19.78,73.22,1592.15,50,6,17,0,12,37,136,122,17,0
97,12,1,12,1968.69,0.04,24.19,81.4,2645.27,65,8,19,2,13,43,179,160,23,0
74,10,4,8,1015.45,0.04,22.5,45.13,1269.32,43,15,11,3,15,29,99,87,19,0
75,6,1,6,504.44,0.06,17.92,28.15,502.1,36,7,30,0,15,18,57,43,11,0
112,13,6,7,1779.03,0.03,36.76,48.4,3632.86,61,25,19,1,20,37,169,136,25,0
20,3,1,3,168.56,0.12,8.56,19.7,80.12,14,0,4,0,11,9,25,14,5,0
7,2,1,1,33,0.4,2.5,13.2,4.58,5,0,0,0,4,4,6,5,3,0
43,3,1,2,318.58,0.08,12.4,25.69,219.46,20,19,1,0,12,15,36,31,5,0
16,1,1,1,289.86,0.11,8.86,32.72,142.63,10,0,4,0,8,14,34,31,1,0
25,3,1,3,236.84,0.1,9.75,24.29,128.28,17,0,6,0,13,12,33,18,5,0
4,2,1,2,34.87,0.25,4,8.72,7.75,2,0,0,0,6,3,7,4,3,0
22,3,1,1,247.59,0.08,12.41,19.95,170.69,14,1,5,0,13,11,33,21,5,0
25,3,1,1,399.01,0.06,16.03,24.89,355.41,18,0,4,1,13,15,46,37,5,0
24,3,1,1,261.33,0.08,12.5,20.91,181.49,16,0,5,1,12,12,32,25,5,0
38,8,1,7,552.2,0.07,14.61,37.8,448.16,31,1,4,0,14,23,58,48,15,0
14,2,1,1,146.16,0.05,18.67,7.83,151.58,11,0,0,1,7,3,28,16,3,0
29,5,1,4,283.63,0.13,7.5,37.82,118.18,22,0,5,0,10,18,32,27,9,0
19,4,1,2,232.19,0.11,9.21,25.22,118.78,17,0,0,0,13,12,33,17,5,0
16,4,1,4,257.83,0.12,8.46,30.47,121.21,13,0,1,0,10,13,35,22,7,0
5,1,1,1,33.22,0.29,3.5,9.49,6.46,2,0,1,0,7,3,7,3,1,0
28,9,1,8,495.51,0.11,9.23,53.71,253.95,18,0,8,0,9,20,61,41,17,0
17,9,1,1,375,0.14,7,53.57,145.83,14,0,1,0,14,18,57,18,10,0
5,1,1,1,33.69,0.2,5,6.74,9.36,3,0,0,0,5,2,8,4,1,0
5,1,1,1,42.11,0.16,6.25,6.74,14.62,3,0,0,0,5,2,10,5,1,0
10,1,1,1,93.4,0.17,6,15.57,31.13,6,0,2,0,6,5,17,10,1,0
25,4,1,4,385.44,0.07,15,25.7,321.2,17,0,3,0,13,13,52,30,7,0
31,4,1,4,323.85,0.07,13.5,23.99,242.89,21,0,5,0,15,15,39,27,6,0
90,11,8,8,1231.75,0.04,23.71,51.95,1622.47,61,16,9,0,15,31,125,98,21,0
4,1,1,1,33.69,0.2,5,6.74,9.36,2,0,0,0,5,2,8,4,1,0
10,1,1,1,83.03,0.19,5.4,15.38,24.91,6,0,2,0,6,5,15,9,1,0
20,4,1,4,320.43,0.08,12,26.7,213.62,13,0,3,0,12,13,43,26,7,0
33,5,4,3,432.36,0.07,14.62,29.56,351.29,27,0,2,0,13,16,53,36,9,0
20,3,1,3,315.77,0.07,13.54,23.32,237.5,15,0,3,0,16,13,43,22,5,0
17,3,1,3,236.84,0.1,10.29,23.01,135.41,13,0,2,0,13,12,32,19,5,0
20,3,1,3,236.84,0.1,10.29,23.01,135.41,15,0,3,0,13,12,32,19,5,0
15,2,1,2,155.59,0.17,5.73,27.17,49.51,10,0,3,0,9,11,22,14,3,0
15,2,1,2,168.56,0.16,6.14,27.47,57.46,10,0,3,0,9,11,24,15,3,0
44,8,1,1,530.67,0.02,50.36,10.54,1484.62,27,10,2,3,15,7,72,47,15,0
79,18,12,8,1607.89,0.03,31.34,51.31,2799.29,59,5,12,0,23,40,160,109,35,0
18,5,1,3,169.46,0.14,7.08,23.92,66.69,13,0,3,0,10,12,21,17,9,0
92,16,7,9,1648.74,0.03,36.97,44.59,3386.61,61,16,13,0,24,37,164,114,31,0
36,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
45,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
34,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
18,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
19,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
32,5,3,1,339,0.05,21.75,15.59,409.63,25,1,3,0,15,10,44,29,9,0
52,8,1,6,690.22,0.05,21.08,32.74,808.32,39,4,4,1,17,25,66,62,15,0
27,5,1,2,524.79,0.06,16.36,32.07,477.08,15,4,5,1,16,22,55,45,9,0
99,12,5,4,1097.35,0.02,41.5,26.44,2529.99,44,20,27,2,22,22,118,83,23,0
103,12,6,4,999.71,0.03,35.42,28.22,1967.2,47,19,30,2,23,25,102,77,23,0
132,24,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
40,4,4,2,392.55,0.06,16.57,23.69,361.4,21,4,13,0,16,14,51,29,7,0
37,4,4,2,524.62,0.05,19.8,26.5,577.08,21,2,12,0,18,15,71,33,7,0
56,8,6,3,681.82,0.04,28.47,23.95,1078.43,29,7,13,4,22,17,85,44,15,0
56,7,5,2,513.83,0.05,21.94,23.42,626.23,28,6,16,4,18,16,62,39,13,0
68,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
25,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
32,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
64,4,1,4,1180.92,0.04,28.31,41.72,1857.17,50,0,14,0,16,26,127,92,7,0
15,4,3,2,122.98,0.12,8.13,15.14,55.51,9,3,1,0,13,8,18,10,7,0
62,29,29,11,1504.74,0.02,49.48,30.41,4136.3,49,0,5,5,25,24,173,95,57,0
30,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
94,17,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
61,11,1,5,1005.29,0.03,32.15,31.27,1795.78,55,0,4,0,22,26,104,76,21,0
41,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
75,9,7,5,1731.78,0.04,28.26,61.29,2718.48,65,1,9,0,18,43,157,135,17,0
47,5,4,3,586.5,0.03,29.42,19.93,958.7,29,7,7,0,15,13,71,51,9,0
21,2,1,2,276.9,0.12,8.53,32.46,131.24,12,3,4,0,13,16,36,21,3,0
24,6,6,3,241.58,0.05,19.5,12.39,261.7,12,4,3,0,13,8,31,24,11,0
17,2,1,2,134.89,0.19,5.25,25.69,39.34,11,0,4,0,7,10,18,15,3,0
21,2,1,2,398.35,0.11,9.47,42.05,209.66,14,0,5,0,10,19,46,36,3,0
10,2,1,2,105.49,0.11,9,11.72,52.74,7,0,1,0,9,6,15,12,3,0
13,2,1,1,125.02,0.1,10.5,11.91,72.93,9,0,2,0,9,6,18,14,3,0
11,2,1,2,102.8,0.09,10.8,9.52,61.68,8,0,1,0,9,5,15,12,3,0
13,1,1,1,113.3,0.25,4,28.32,25.18,8,1,2,0,6,9,17,12,1,0
20,4,4,2,226.18,0.06,15.56,14.54,195.46,15,0,3,0,14,9,30,20,7,0
20,5,5,3,131.69,0.17,5.85,22.51,42.8,15,0,3,0,9,10,18,13,9,0
7,1,1,1,46.6,0.29,3.5,13.32,9.06,4,0,1,0,7,5,8,5,1,0
24,3,1,3,237.69,0.07,15,15.85,198.07,19,0,3,0,10,8,33,24,5,0
33,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
127,23,6,9,3442.82,0.02,64.29,53.55,12295.78,102,7,16,0,30,42,378,180,45,0
28,4,1,4,501.49,0.1,10.46,47.94,291.46,17,3,6,0,16,26,59,34,7,0
69,12,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
100,15,6,6,1933.65,0.05,21.3,90.79,2287.98,79,9,12,0,19,62,166,139,29,0
5,2,1,1,66.61,0.21,4.8,13.88,17.76,3,0,0,0,8,5,12,6,3,0
11,3,1,1,140.55,0.14,7.15,19.66,55.83,7,0,2,0,11,10,19,13,5,0
17,5,5,2,252.17,0.05,19,13.27,266.18,13,0,2,0,16,8,36,19,9,0
11,5,5,1,170.97,0.11,9.5,18,90.23,10,0,1,0,9,9,22,19,9,0
8,1,1,1,66.61,0.33,3,22.2,11.1,5,0,1,0,6,7,11,7,1,0
7,1,1,1,33,0.67,1.5,22,2.75,4,0,1,0,3,5,6,5,1,0
18,3,1,2,202.12,0.11,9.5,21.28,106.67,14,0,2,0,13,13,24,19,5,0
10,2,1,1,70.31,0.19,5.25,13.39,20.51,7,0,1,0,7,6,10,9,3,0
5,1,1,1,34.87,0.32,3.12,11.16,6.05,3,0,0,0,5,4,6,5,1,0
10,2,1,1,68.11,0.16,6.3,10.81,23.84,7,0,1,0,7,5,10,9,3,0
22,3,1,1,265.93,0.1,9.64,27.58,142.46,18,0,2,0,10,14,31,27,5,0
47,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
28,5,3,2,670,0.03,38,17.63,1414.44,22,0,4,0,19,13,82,52,9,0
22,1,1,1,272.63,0.14,7.19,37.93,108.86,14,0,6,0,10,16,35,23,1,0
19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,2,1,2,341.84,0.07,13.87,24.65,263.34,17,0,4,0,16,15,43,26,3,0
29,2,1,2,469.13,0.07,13.63,34.41,355.28,22,0,7,0,14,19,56,37,3,0
32,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
33,1,1,1,430.86,0.13,7.79,55.3,186.51,21,0,7,0,11,24,50,34,1,0
36,2,1,1,661.6,0.04,23.22,28.49,853.55,24,2,7,0,19,18,83,44,3,0
31,1,1,1,417.17,0.13,7.89,52.86,182.89,20,0,7,0,11,23,49,33,1,0
79,4,1,3,1731.92,0.02,53.65,32.28,5161.82,53,5,19,0,19,17,239,96,7,0
61,5,1,5,1367.03,0.04,27.26,50.14,2070.53,51,0,8,0,14,19,197,74,9,0
94,5,1,3,2016.1,0.02,47.69,42.27,5341.8,75,0,17,0,20,26,241,124,9,0
17,1,1,1,227.55,0.19,5.34,42.58,67.55,11,0,4,0,9,16,30,19,1,0
16,1,1,1,163.72,0.09,10.8,15.16,98.23,7,0,7,0,9,5,31,12,1,0
65,7,4,3,1138.89,0.02,47.67,23.89,3015.96,44,5,14,0,22,18,136,78,13,0
18,1,1,1,186.56,0.08,12.6,14.81,130.59,8,0,8,0,9,5,35,14,1,0
44,7,1,7,910,0.05,22.17,41.05,1120.65,36,0,6,0,14,18,125,57,13,0
58,2,1,2,1189.38,0.05,21.78,54.61,1439,46,4,5,0,14,27,138,84,3,0
58,10,1,9,1151.94,0.04,23.88,48.23,1528.54,47,1,8,0,18,26,142,69,19,0
19,1,1,1,590.19,0.12,8.44,69.95,276.65,14,0,3,0,9,24,72,45,1,0
9,4,3,2,104.25,0.13,8,13.03,46.33,7,0,0,0,12,6,17,8,7,0
32,4,1,4,331.71,0.08,12.67,26.19,233.42,23,0,7,0,16,12,50,19,7,0
9,1,1,1,83.76,0.2,5,16.75,23.27,6,0,1,0,7,7,12,10,1,0
26,3,1,3,387.64,0.08,13.13,29.53,282.66,21,0,3,0,14,16,49,30,5,0
46,6,3,3,701.49,0.05,19.74,35.54,769.3,33,2,8,0,21,25,80,47,11,0
32,5,3,3,551.03,0.07,14.98,36.79,458.46,24,0,6,0,17,21,68,37,9,0
14,1,1,1,156,0.1,10,15.6,86.67,9,0,3,0,10,6,27,12,1,0
17,3,1,2,108.42,0.13,8,13.55,48.19,12,0,3,0,12,6,18,8,5,0
25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,5,1,3,635,0.05,21.53,29.49,759.65,26,1,11,0,17,15,89,38,9,0
149,67,67,34,3885.97,0.03,32.45,119.74,7006.51,111,6,28,1,15,55,396,238,133,0
60,10,1,8,878.77,0.04,28,31.38,1366.97,48,2,8,0,28,27,98,54,15,0
42,3,1,3,1091.78,0.03,32.25,33.85,1956.6,34,0,8,0,25,31,108,80,5,0
15,2,1,2,181.52,0.11,9.17,19.8,92.44,11,0,1,0,11,9,27,15,3,0
24,2,1,2,499.4,0.07,15,33.29,416.16,19,0,3,0,15,18,63,36,3,0
117,13,1,3,923.02,0.05,18.64,49.52,955.78,92,9,14,0,11,18,129,61,25,0
21,4,1,2,223.48,0.08,13.09,17.07,162.53,15,0,4,0,16,11,29,18,7,0
13,1,1,1,151.62,0.11,9.39,16.14,79.09,10,0,3,0,13,9,21,13,1,0
37,3,3,2,760.32,0.06,16.39,46.39,692.26,29,0,8,0,15,27,82,59,5,0
24,3,1,3,220.08,0.11,8.86,24.83,108.37,16,0,6,0,13,11,33,15,5,0
16,1,1,1,177.2,0.13,7.5,23.63,73.83,9,1,4,0,10,10,26,15,1,0
16,1,1,1,147.15,0.14,7.31,20.12,59.78,9,1,4,0,9,8,23,13,1,0
25,1,1,1,279.68,0.11,9.5,29.44,147.61,12,4,6,0,12,12,42,19,1,0
13,1,1,1,173.92,0.19,5.19,33.5,50.17,8,0,3,0,9,13,24,15,1,0
13,1,1,1,188.02,0.1,10,18.8,104.46,9,0,2,0,10,7,32,14,1,0
22,1,1,1,263.22,0.16,6.09,43.23,89.03,13,0,6,0,9,17,33,23,1,0
14,1,1,1,200.16,0.11,9.38,21.35,104.25,10,0,2,0,10,8,33,15,1,0
16,3,1,3,267.19,0.09,10.56,25.3,156.79,12,0,2,0,13,16,29,26,5,0
10,1,1,1,110.36,0.24,4.2,26.28,25.75,6,0,2,0,7,10,15,12,1,0
34,3,1,3,625.76,0.07,14.7,42.57,511.04,25,0,6,0,14,20,81,42,5,0
27,1,1,1,557.26,0.08,12.09,46.08,374.41,18,0,6,0,9,16,77,43,1,0
19,3,1,2,159.91,0.1,9.75,16.4,86.62,13,1,3,0,12,8,24,13,5,0
63,5,1,2,1380,0.04,27.24,50.66,2088.25,47,2,14,0,22,42,126,104,9,0
20,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
34,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
20,2,1,2,261.33,0.12,8.46,30.89,122.85,13,0,5,0,11,13,37,20,3,0
7,1,1,1,85.11,0.41,2.44,34.82,11.56,5,0,0,0,4,9,12,11,1,0
24,3,1,3,219.62,0.11,9,24.4,109.81,15,1,4,2,9,12,26,24,5,0
5,1,1,1,39.86,0.4,2.5,15.95,5.54,2,0,1,0,5,5,7,5,1,0
18,4,3,3,225.62,0.09,10.91,20.68,136.74,14,0,2,0,15,11,32,16,7,0
7,2,1,2,85.95,0.19,5.14,16.71,24.56,4,0,1,0,8,7,13,9,3,0
18,2,1,2,212.61,0.12,8.25,25.77,97.45,12,0,4,0,11,12,29,18,3,0
7,1,1,1,83.76,0.27,3.75,22.34,17.45,4,0,1,0,6,8,12,10,1,0
24,1,1,1,420,0.08,13.24,31.73,308.82,16,0,5,0,15,17,54,30,1,0
20,1,1,1,301.19,0.09,11.2,26.89,187.41,16,0,4,0,14,15,38,24,1,0
26,1,1,1,482.81,0.1,9.88,48.87,265.01,18,0,5,0,13,25,54,38,1,0
50,4,1,4,879.41,0.04,23.38,37.61,1142.49,40,0,7,0,32,39,86,57,5,0
18,1,1,1,203.9,0.1,10,20.39,113.28,10,0,6,0,10,9,30,18,1,0
43,7,6,4,857.38,0.04,24.55,34.93,1169.15,31,6,4,0,20,22,105,54,13,0
18,1,1,1,228.9,0.07,13.57,16.87,172.58,10,0,6,0,10,7,37,19,1,0
60,7,1,7,1055.56,0.05,18.25,57.84,1070.22,51,3,2,2,16,32,116,73,13,0
16,1,1,1,352.3,0.07,15,23.49,293.58,12,0,2,0,11,11,49,30,1,0
21,2,1,2,240.81,0.08,12.28,19.61,164.26,15,0,4,0,13,9,37,17,3,0
16,2,1,2,155.59,0.12,8.25,18.86,71.31,10,0,4,0,12,8,25,11,3,0
19,1,1,1,280.94,0.13,7.92,35.49,123.56,12,0,4,0,10,12,44,19,1,0
15,1,1,1,165.67,0.14,7.22,22.94,66.47,9,0,4,0,10,9,26,13,1,0
22,2,1,1,413.68,0.08,12.07,34.27,277.43,15,0,4,0,13,14,61,26,3,0
23,3,1,1,525.04,0.06,15.5,33.87,452.12,17,0,3,0,15,15,76,31,5,0
24,2,1,1,456.7,0.08,12.13,37.64,307.85,16,0,4,0,13,15,67,28,3,0
23,1,1,1,418.24,0.11,8.74,47.88,202.97,14,1,5,0,11,17,60,27,1,0
22,2,1,1,381.56,0.13,7.41,51.47,157.14,15,0,4,0,11,23,44,31,3,0
29,3,1,3,371.51,0.06,17.18,21.62,354.62,20,0,7,0,14,11,53,27,5,0
54,6,1,3,347.84,0.08,13,26.76,251.21,36,9,7,0,11,11,52,26,11,0
18,1,1,1,320.63,0.19,5.33,60.12,95,11,0,4,0,8,21,38,28,1,0
